기관명,기관구분,주소,홈페이지,위도,경도
조현우정신건강의학과의원,의원,경기도 성남시 분당구 백현로101번길 17 초림프라자 3층 309호 (수내동),,37.3774801573310 ,127.1125098773240 
조현정신건강의학과의원,의원,대전광역시 중구 대종로 472 1~4층 (은행동),,,
종로 행복일굼터,정신재활시설,서울특별시 종로구 종로43길 9,www.jnhappy.co.kr,37.5717063998273 ,127.0076133550110 
종로구보건소,보건소,서울특별시 종로구 자하문로 19길 36 ,,37.5818305315454 ,126.9692257994030 
종로아이존,정신재활시설,서울특별시 종로구 자하문로 89,www.jongnoaizone.or.kr,37.5840274363304 ,126.9699742757900 
종로정신건강의학과의원,의원,대구광역시 동구 동부로 168 2층 (신천동),,35.8774040695485 ,128.6307683676220 
좋은 마음 정신건강의학과 의원,의원,강원도 원주시 서원대로 162 601호 (단계동),,37.3438737236932 ,127.9293536762120 
좋은꿈정신건강의학과의원,의원,"경기도 성남시 수정구 산성대로 309 3층 (신흥동, 고려빌딩)",,37.4425504056554 ,127.1510040788110 
좋은나무,정신재활시설,"서울특별시 중랑구 동일로92길 39-21, 202호",igonggam.net,37.5843808555595 ,127.0822226998440 
좋은날 ,정신재활시설,"경기도 평택시 통미로18, 가원빌라 가동 301호",,36.9921979472836 ,127.0950960022310 
좋은마음정신과의원,의원,경기도 수원시 장안구 대평로 86 303호 (정자동),,37.2959657555274 ,126.9933226552630 
좋은문화병원,종합병원,부산광역시 동구 범일로 119 (범일동),,35.1407897063666 ,129.0590486184960 
좋은사람들,정신재활시설,서울특별시 영등포구 도림로 188-1(대림동),www.postivepeople.or.kr,37.4959048141873 ,126.9020267766320 
좋은생각정신건강의학과의원,의원,경기도 부천시 중동로 100 3층 307호 (중동),,37.4886508109389 ,126.7658231580160 
좋은세상,정신재활시설,충청남도 천안시 동남구 구성12길 28-1,www.good3328.co.kr,36.7959208081263 ,127.1625874285500 
좋은우리,정신재활시설,"충청남도 천안시 동남구 다가말 2길45, 403호",http://caf?.daum.net/goodwe3327,36.7980588834896 ,127.1368076600490 
좋은이웃,정신재활시설,충청남도 아산시 음봉면 음봉로 681번길 75,http://goodness.or.kr,36.8382426404579 ,127.0800363186610 
좋은이웃센터,정신재활시설,대전광역시 중구 대흥로 171(대흥동),cafe.naver.com/goodnaver8582,36.3253788020610 ,127.4307589107080 
좋은정신건강의학과의원,의원,"경기도 안양시 동안구 경수대로 536 503호 (호계동, 정안빌딩)",,37.3706819596870 ,126.9583171682630 
좋은정신건강의학과의원,의원,서울특별시 서대문구 수색로 40 4층 (남가좌동),,37.5700057548194 ,126.9143410997390 
좋은친구들,정신재활시설,울산광역시 울주군 온산읍 신경10길 12,www.u-goodfriends.com,35.4328809340881 ,129.3105159697610 
좋은하루정신건강의학과의원,의원,경기도 용인시 기흥구 동백중앙로 273 동백 훼미리프라자Ⅱ 3층 303호 (중동),,37.2770153454241 ,127.1534282931020 
주순애원,정신재활시설,경상남도 고성군 고성읍 우산2길312,http://jshlove.co.kr,35.0109983629416 ,128.3285743996280 
주열정신건강의학과의원,의원,대구광역시 중구 달구벌대로 2202 2층 201호 (대봉동),,35.8626244077455 ,128.6040201278590 
주정신건강의학과의원,의원,"서울특별시 마포구 서강로 144 403호 (노고산동, 동인빌딩)",,37.5544863727946 ,126.9366282630390 
중구보건소,보건소,서울특별시 중구 다산로 39길 16,,37.5645857419762 ,127.0150950952980 
중구보건소,보건소,부산광역시 중구 중구로 120 ,,35.1062062247712 ,129.0323589090350 
중구보건소,보건소,대구광역시 중구 태평로 45 ,,35.8778154965513 ,128.5833354293770 
중구보건소,보건소,인천광역시 중구 참외전로 72번길 21 ,,37.4772172924214 ,126.6291076798130 
중구보건소,보건소,대전광역시 중구 산성로 63 ,,36.3080235372063 ,127.3950687056930 
중구보건소,보건소,울산광역시 중구 외솔큰길 225 ,,35.5694559544782 ,129.3504155776150 
중구아이존,정신재활시설,서울특별시 중구 서소문로6길 16,www.jaizone.or.kr,37.5594302574610 ,126.9662595287810 
중랑구보건소,보건소,서울특별시 중랑구 봉화산로 179,,37.6065635856848 ,127.0927248419300 
중랑한울지역 정신건강센터,정신재활시설,서울특별시 중랑구 용마산로 115길 65 우주빌딩 4층,www.1woollove.or.kr,37.5982268536431 ,127.0967168953400 
중앙대학교병원,상급종합병원,서울특별시 동작구 흑석로 102 (흑석동),,37.5060380050440 ,126.9604217792260 
중앙신경정신과의원,의원,대전광역시 중구 동서대로 1319 (용두동),,36.3290988202615 ,127.4057116452410 
중앙정신건강의학과의원,의원,전라북도 정읍시 중앙1길 66-1 (수성동),,35.5688308652650 ,126.8524008723120 
중흥병원,병원,광주광역시 북구 경양로 154 (중흥동),,35.1605593845283 ,126.9085290836780 
증평군보건소,보건소,충청북도 증평군 증평읍 보건복지로 64-1 ,,36.7742462134147 ,127.5867260387510 
지상정신건강의학과의원,의원,충청남도 아산시 번영로234번길 2 (모종동),,36.7836997618364 ,127.0164784647140 
지성병원,병원,"인천광역시 미추홀구 아암대로 109 (용현동, 5, 6, 7, 8층)",,37.4520218349827 ,126.6322569012710 
지성정신건강의학과의원,의원,"경기도 수원시 영통구 봉영로 1606 208호 (영통동, 미네시티)",,37.2538686061108 ,127.0744910020620 
지앤지병원,병원,"서울특별시 강남구 영동대로 626 2~10층 (삼성동, GNG병원빌딩)",,,
지음정신건강의학과의원,의원,서울특별시 중랑구 면목로 495 이레빌딩 701호 (상봉동),,37.5960451496247 ,127.0853250305920 
지음정신건강의학과의원,의원,서울특별시 송파구 올림픽로 116-1 신원빌딩 5층 (잠실동),,37.5114000647377 ,127.0836309481290 
지정신건강의학과의원,의원,대전광역시 서구 둔산중로 50 4층 401호 (둔산동),,36.3510097544824 ,127.3872643320980 
지정신건강의학과의원,의원,대전광역시 중구 중앙로 10 2층 (문화동),,36.3224197449796 ,127.4135468673110 
지혜병원,병원,서울특별시 동대문구 천호대로 421 (장안동),,37.5616268171190 ,127.0659272244710 
지혜샘정신건강의학과의원,의원,서울특별시 용산구 한강대로 297 우신빌딩 4층 (갈월동),,37.5447583877858 ,126.9716836561370 
진도군 정신건강복지센터,기초정신건강복지센터,전라남도 진도군 진도읍 남동1길 40-9,,34.4803735097804 ,126.2629165160450 
진도군보건소,보건소,전라남도 진도군 진도읍 남동1길 40-9 ,,34.4803735097804 ,126.2629165160450 
진산요양원,정신요양시설,전라남도 나주시 노안면 노안삼도로 507-22,www.진산요양원.kr,35.0899319422423 ,126.6945455496970 
진심정신건강의학과의원,의원,"서울특별시 강남구 테헤란로 141 703호 (역삼동, KR타워)",,37.5005328741212 ,127.0346619885460 
진안군 정신건강복지센터,기초정신건강복지센터,전라북도 진안군 진무로 1189,business.jinan.go.kr,35.7973051037933 ,127.4347775836710 
진안군보건소,보건소,전라북도 진안군 진안읍 진무로 1189,,35.7973051037933 ,127.4347775836710 
진접정신건강의학과의원,의원,경기도 남양주시 진접읍 장현천로 28 701호,,37.7192044121841 ,127.1838793525720 
진정신건강의학과의원,의원,"부산광역시 동래구 충렬대로 239 5층 501호 (수안동, 수안메디칼센터)",,35.2016440909638 ,129.0856336919700 
진주시 정신건강복지센터,기초정신건강복지센터,경상남도 진주시 문산읍 월아산로 983,www.jinju.go.kr,35.1591286873560 ,128.1636036402390 
진주시보건소,보건소,경상남도 진주시 월아산로 2026,,35.2147000914572 ,128.1229150998430 
진주정신건강의학과의원,의원,경상남도 진주시 진주대로 871 2층 (주약동),,35.1782196095835 ,128.0910147730710 
진천군보건소,보건소,충청북도 진천군 진천읍 중앙북 1길 11-8 ,,36.8606105354730 ,127.4396597621180 
집으로,정신재활시설,경기도 수원시 권선구 정조로432 미영A 110동 102호,gotohome.or.kr,37.2474693136438 ,127.0145339891760 
징검다리,정신재활시설,경상북도 안동시 경동로 1047-1번지 2층,www.ds-21.com/dshouse,36.5508962060741 ,128.7677062002550 
차의과학대학교 강남차병원,종합병원,"서울특별시 강남구 논현로 566 (역삼동, 역삼동 606-4)",,37.5070324421316 ,127.0347144182840 
차의과학대학교부속구미차병원,종합병원,경상북도 구미시 신시로10길 12 (형곡동),,36.1146077721669 ,128.3404633160930 
차의과학대학교분당차병원,종합병원,경기도 성남시 분당구 야탑로 59 (야탑동),,37.4104661093887 ,127.1258369175680 
차지현정신건강 의학과의원,기초정신건강복지센터,인천광역시 계양구 장기서로8 장기보건지소 3층,www.inmind.or.kr,37.5769129912578 ,126.7341852398070 
차지현정신건강의학과의원,의원,"인천광역시 연수구 청능대로 109 5층 (연수동, 탑피온빌딩)",,37.4129866938092 ,126.6767193884470 
참누리정신건강상담센터,정신재활시설,대구광역시 북구 대학로 133,chamnuri00.wixsite.com/chamnuri,35.8961363743727 ,128.6128662556770 
참다남병원,병원,대전광역시 중구 보문로 254 (대흥동),,36.3252931291153 ,127.4226220316350 
참마음,정신재활시설,전라북도 익산시 황등면 황등중앙로 112,www.chammimd.kr,36.0019940468343 ,126.9432162907820 
참마음정신건강의학과의원,의원,대구광역시 서구 달서로 201 201호 (비산동),,35.8803130298603 ,128.5713139069640 
참사랑낙원,정신요양시설,전라북도 전주시 완산구 바람쐬는길 152,www.cmrc.or.kr,35.8029785203237 ,127.1710814633960 
참사랑정신건강의학과의원,의원,광주광역시 북구 북문대로 37 5층 (운암동),,35.1748786851814 ,126.8812711702680 
참사랑정신과의원,의원,"경기도 고양시 일산서구 일현로 47 (탄현동, 예일큰프라자 304호,404호 일부, 5층 일부)",,37.6915600708041 ,126.7627610131800 
참살이클럽하우스,정신재활시설,부산광역시 동래구 중앙대로 1331(3층),www.chamsari.or.kr,35.2059937069628 ,129.0776469361510 
참소중한당신정신과의원,의원,대구광역시 동구 화랑로 109 4층 (효목동),,35.8732636512044 ,128.6385317567000 
참정신건강의학과의원,의원,"인천광역시 남동구 인하로 497-5 13층 3호 (구월동, 푸른세상안과)",,37.4436078952649 ,126.7015894278770 
참정신건강의학과의원,의원,부산광역시 북구 만덕대로 12 (덕천동),,35.2111814323934 ,129.00856775203837
참조은병원,종합병원,경기도 광주시 광주대로 45 (경안동),,37.4109316170412 ,127.2602410834990 
참좋은집,정신재활시설,강원도 강릉시 강릉대로 419번길 42,http://blog.naver.com/chamzip,37.7744805479363 ,128.9074373364970 
창녕군 정신건강복지센터,기초정신건강복지센터,경상남도 창녕군 창녕읍 우포2로 1189-35,,,
창녕군보건소,보건소,경상남도 창녕군 창녕읍 우포2로 1189-35 ,,,
창원경상대학교병원,광역정신건강복지센터,경상남도 창원시 의창구 동읍 동읍로 457번길 48,www.gnmhc.or.kr,35.3095941427629 ,128.6511499859320 
창원경상대학교병원,국립,경상남도 창원시 성산구 삼정자로 11,,35.1992624125186 ,128.7078490076910 
창원경상대학교병원,종합병원,"경상남도 창원시 성산구 삼정자로 11 (성주동, 창원경상대학교병원)",,35.1992624125186 ,128.7078490076910 
창원시 마산 정신건강복지센터,기초정신건강복지센터,경상남도 창원시 마산합포구 월영동북로 15,www.changwon.go.kr,35.1823985096714 ,128.5628996684080 
창원시 마산보건소,보건소,경상남도 창원시 마산합포구 월영동북로 15 ,,35.1823985096714 ,128.5628996684080 
창원시 진해 정신건강복지센터,기초정신건강복지센터,경상남도 창원시 진해구 중원동로 62 진해서부보건지소 3층,www.mind.changwon.go.kr,35.1498905879799 ,128.6619376930750 
창원시 진해보건소,보건소,경상남도 창원시 진해구 진해대로 1101,,35.1314709344740 ,128.7102355379610 
창원시 창원보건소,보건소,경상남도 창원시 의창구 중앙대로 162번길 9,,,
창원정신건강의학과의원,의원,경상남도 창원시 성산구 원이대로 578 구트병원빌딩 403호 (중앙동),,35.2283754950565 ,128.6779428857860 
창평우리병원,병원,전라남도 담양군 대덕면 차동길 2-62 (),,35.2521677583621 ,127.0063790538880 
채움정신건강의학과의원,의원,경기도 부천시 길주로 221 씨티오피스 301호 (중동),,37.5047068010627 ,126.7672347884750 
천안센텀정형외과신경외과병원,병원,충청남도 아산시 배방읍 고속철대로 147 (),,36.7974782424767 ,127.1057537919680 
천안시 동남구보건소,보건소,충청남도 천안시 동남구 버들로 34 ,,36.8074366368997 ,127.1511921319900 
천안시 서북구보건소,보건소,충청남도 천안시 서북구 번영로 156 ,,36.8161298541125 ,127.1130469786890 
천안시 정신건강복지센터,기초정신건강복지센터,충청남도 천안시 동남구 버들로 40 ,,36.8071777710683 ,127.1514570987850 
천안시자살예방센터,자살예방센터,충청남도 천안시 서북구 서부 8길 29 (성정동 684-1),www.cancaspi.or.kr,36.8197754975339 ,127.1398834669870 
